episode,step,agent_x,agent_y,action,reward,done,success,episode_success
807,6,4,0,0,-1.0,False,False,False
807,7,4,1,0,-1.0,False,False,False
807,8,4,2,0,-1.0,False,False,False
807,9,4,3,0,20.0,True,True,True
808,0,0,0,1,-1.0,False,False,False
808,1,1,0,0,-1.0,False,False,False
808,2,1,0,1,-1.0,False,False,False
808,3,2,0,1,-1.0,False,False,False
808,4,3,0,1,-1.0,False,False,False
808,5,4,0,1,-1.0,False,False,False
808,6,4,0,0,-1.0,False,False,False
808,7,4,1,0,-1.0,False,False,False
808,8,4,2,0,-1.0,False,False,False
808,9,4,3,0,20.0,True,True,True
809,0,0,0,0,-1.0,False,False,False
809,1,0,1,2,-1.0,False,False,False
809,2,0,0,1,-1.0,False,False,False
809,3,1,0,1,-1.0,False,False,False
809,4,2,0,1,-1.0,False,False,False
809,5,3,0,1,-1.0,False,False,False
809,6,4,0,0,-1.0,False,False,False
809,7,4,1,0,-1.0,False,False,False
809,8,4,2,0,-1.0,False,False,False
809,9,4,3,0,20.0,True,True,True
810,0,0,0,1,-1.0,False,False,False
810,1,1,0,1,-1.0,False,False,False
810,2,2,0,1,-1.0,False,False,False
810,3,3,0,1,-1.0,False,False,False
810,4,4,0,0,-1.0,False,False,False
810,5,4,1,0,-1.0,False,False,False
810,6,4,2,0,-1.0,False,False,False
810,7,4,3,0,20.0,True,True,True
811,0,0,0,1,-1.0,False,False,False
811,1,1,0,1,-1.0,False,False,False
811,2,2,0,1,-1.0,False,False,False
811,3,3,0,1,-1.0,False,False,False
811,4,4,0,1,-1.0,False,False,False
811,5,4,0,0,-1.0,False,False,False
811,6,4,1,0,-1.0,False,False,False
811,7,4,2,0,-1.0,False,False,False
811,8,4,3,0,20.0,True,True,True
812,0,0,0,1,-1.0,False,False,False
812,1,1,0,1,-1.0,False,False,False
812,2,2,0,1,-1.0,False,False,False
812,3,3,0,1,-1.0,False,False,False
812,4,4,0,0,-1.0,False,False,False
812,5,4,1,0,-1.0,False,False,False
812,6,4,2,0,-1.0,False,False,False
812,7,4,3,0,20.0,True,True,True
813,0,0,0,1,-1.0,False,False,False
813,1,1,0,1,-1.0,False,False,False
813,2,2,0,1,-1.0,False,False,False
813,3,3,0,1,-1.0,False,False,False
813,4,4,0,0,-1.0,False,False,False
813,5,4,1,0,-1.0,False,False,False
813,6,4,2,0,-1.0,False,False,False
813,7,4,3,0,20.0,True,True,True
814,0,0,0,1,-1.0,False,False,False
814,1,1,0,1,-1.0,False,False,False
814,2,2,0,1,-1.0,False,False,False
814,3,3,0,1,-1.0,False,False,False
814,4,4,0,0,-1.0,False,False,False
814,5,4,1,0,-1.0,False,False,False
814,6,4,2,0,-1.0,False,False,False
814,7,4,3,0,20.0,True,True,True
815,0,0,0,1,-1.0,False,False,False
815,1,1,0,1,-1.0,False,False,False
815,2,2,0,1,-1.0,False,False,False
815,3,3,0,1,-1.0,False,False,False
815,4,4,0,0,-1.0,False,False,False
815,5,4,1,0,-1.0,False,False,False
815,6,4,2,0,-1.0,False,False,False
815,7,4,3,0,20.0,True,True,True
816,0,0,0,1,-1.0,False,False,False
816,1,1,0,1,-1.0,False,False,False
816,2,2,0,1,-1.0,False,False,False
816,3,3,0,1,-1.0,False,False,False
816,4,4,0,0,-1.0,False,False,False
816,5,4,1,0,-1.0,False,False,False
816,6,4,2,0,-1.0,False,False,False
816,7,4,3,0,20.0,True,True,True
817,0,0,0,1,-1.0,False,False,False
817,1,1,0,1,-1.0,False,False,False
817,2,2,0,1,-1.0,False,False,False
817,3,3,0,1,-1.0,False,False,False
817,4,4,0,0,-1.0,False,False,False
817,5,4,1,0,-1.0,False,False,False
817,6,4,2,0,-1.0,False,False,False
817,7,4,3,0,20.0,True,True,True
818,0,0,0,1,-1.0,False,False,False
818,1,1,0,1,-1.0,False,False,False
818,2,2,0,1,-1.0,False,False,False
818,3,3,0,1,-1.0,False,False,False
818,4,4,0,0,-1.0,False,False,False
818,5,4,1,0,-1.0,False,False,False
818,6,4,2,0,-1.0,False,False,False
818,7,4,3,0,20.0,True,True,True
819,0,0,0,1,-1.0,False,False,False
819,1,1,0,1,-1.0,False,False,False
819,2,2,0,1,-1.0,False,False,False
819,3,3,0,1,-1.0,False,False,False
819,4,4,0,0,-1.0,False,False,False
819,5,4,1,0,-1.0,False,False,False
819,6,4,2,0,-1.0,False,False,False
819,7,4,3,0,20.0,True,True,True
820,0,0,0,1,-1.0,False,False,False
820,1,1,0,1,-1.0,False,False,False
820,2,2,0,1,-1.0,False,False,False
820,3,3,0,1,-1.0,False,False,False
820,4,4,0,0,-1.0,False,False,False
820,5,4,1,0,-1.0,False,False,False
820,6,4,2,0,-1.0,False,False,False
820,7,4,3,0,20.0,True,True,True
821,0,0,0,1,-1.0,False,False,False
821,1,1,0,1,-1.0,False,False,False
821,2,2,0,1,-1.0,False,False,False
821,3,3,0,1,-1.0,False,False,False
821,4,4,0,0,-1.0,False,False,False
821,5,4,1,0,-1.0,False,False,False
821,6,4,2,0,-1.0,False,False,False
821,7,4,3,0,20.0,True,True,True
822,0,0,0,1,-1.0,False,False,False
822,1,1,0,0,-1.0,False,False,False
822,2,1,0,1,-1.0,False,False,False
822,3,2,0,1,-1.0,False,False,False
822,4,3,0,1,-1.0,False,False,False
822,5,4,0,0,-1.0,False,False,False
822,6,4,1,0,-1.0,False,False,False
822,7,4,2,0,-1.0,False,False,False
822,8,4,3,0,20.0,True,True,True
823,0,0,0,1,-1.0,False,False,False
823,1,1,0,3,-1.0,False,False,False
823,2,0,0,1,-1.0,False,False,False
823,3,1,0,1,-1.0,False,False,False
823,4,2,0,1,-1.0,False,False,False
823,5,3,0,1,-1.0,False,False,False
823,6,4,0,0,-1.0,False,False,False
823,7,4,1,0,-1.0,False,False,False
823,8,4,2,0,-1.0,False,False,False
823,9,4,3,0,20.0,True,True,True
824,0,0,0,1,-1.0,False,False,False
824,1,1,0,1,-1.0,False,False,False
824,2,2,0,1,-1.0,False,False,False
824,3,3,0,1,-1.0,False,False,False
824,4,4,0,0,-1.0,False,False,False
824,5,4,1,2,-1.0,False,False,False
824,6,4,0,0,-1.0,False,False,False
824,7,4,1,0,-1.0,False,False,False
824,8,4,2,0,-1.0,False,False,False
824,9,4,3,0,20.0,True,True,True
825,0,0,0,1,-1.0,False,False,False
825,1,1,0,1,-1.0,False,False,False
825,2,2,0,1,-1.0,False,False,False
825,3,3,0,1,-1.0,False,False,False
825,4,4,0,0,-1.0,False,False,False
825,5,4,1,0,-1.0,False,False,False
825,6,4,2,0,-1.0,False,False,False
825,7,4,3,0,20.0,True,True,True
826,0,0,0,1,-1.0,False,False,False
826,1,1,0,1,-1.0,False,False,False
826,2,2,0,1,-1.0,False,False,False
826,3,3,0,2,-1.0,False,False,False
826,4,3,0,2,-1.0,False,False,False
826,5,3,0,1,-1.0,False,False,False
826,6,4,0,0,-1.0,False,False,False
826,7,4,1,0,-1.0,False,False,False
826,8,4,2,0,-1.0,False,False,False
826,9,4,3,0,20.0,True,True,True
827,0,0,0,1,-1.0,False,False,False
827,1,1,0,1,-1.0,False,False,False
827,2,2,0,1,-1.0,False,False,False
827,3,3,0,1,-1.0,False,False,False
827,4,4,0,0,-1.0,False,False,False
827,5,4,1,0,-1.0,False,False,False
827,6,4,2,0,-1.0,False,False,False
827,7,4,3,0,20.0,True,True,True
828,0,0,0,1,-1.0,False,False,False
828,1,1,0,1,-1.0,False,False,False
828,2,2,0,1,-1.0,False,False,False
828,3,3,0,1,-1.0,False,False,False
828,4,4,0,0,-1.0,False,False,False
828,5,4,1,0,-1.0,False,False,False
828,6,4,2,0,-1.0,False,False,False
828,7,4,3,0,20.0,True,True,True
829,0,0,0,1,-1.0,False,False,False
829,1,1,0,1,-1.0,False,False,False
829,2,2,0,1,-1.0,False,False,False
829,3,3,0,1,-1.0,False,False,False
829,4,4,0,0,-1.0,False,False,False
829,5,4,1,0,-1.0,False,False,False
829,6,4,2,0,-1.0,False,False,False
829,7,4,3,2,-1.0,False,False,False
829,8,4,2,0,-1.0,False,False,False
829,9,4,3,0,20.0,True,True,True
830,0,0,0,1,-1.0,False,False,False
830,1,1,0,1,-1.0,False,False,False
830,2,2,0,1,-1.0,False,False,False
830,3,3,0,1,-1.0,False,False,False
830,4,4,0,0,-1.0,False,False,False
830,5,4,1,0,-1.0,False,False,False
830,6,4,2,0,-1.0,False,False,False
830,7,4,3,0,20.0,True,True,True
831,0,0,0,1,-1.0,False,False,False
831,1,1,0,1,-1.0,False,False,False
831,2,2,0,1,-1.0,False,False,False
831,3,3,0,1,-1.0,False,False,False
831,4,4,0,0,-1.0,False,False,False
831,5,4,1,0,-1.0,False,False,False
831,6,4,2,0,-1.0,False,False,False
831,7,4,3,0,20.0,True,True,True
832,0,0,0,1,-1.0,False,False,False
832,1,1,0,1,-1.0,False,False,False
832,2,2,0,1,-1.0,False,False,False
832,3,3,0,1,-1.0,False,False,False
832,4,4,0,0,-1.0,False,False,False
832,5,4,1,0,-1.0,False,False,False
832,6,4,2,0,-1.0,False,False,False
832,7,4,3,0,20.0,True,True,True
833,0,0,0,1,-1.0,False,False,False
833,1,1,0,1,-1.0,False,False,False
833,2,2,0,1,-1.0,False,False,False
833,3,3,0,1,-1.0,False,False,False
833,4,4,0,0,-1.0,False,False,False
833,5,4,1,0,-1.0,False,False,False
833,6,4,2,0,-1.0,False,False,False
833,7,4,3,0,20.0,True,True,True
834,0,0,0,1,-1.0,False,False,False
834,1,1,0,1,-1.0,False,False,False
834,2,2,0,1,-1.0,False,False,False
834,3,3,0,1,-1.0,False,False,False
834,4,4,0,0,-1.0,False,False,False
834,5,4,1,0,-1.0,False,False,False
834,6,4,2,0,-1.0,False,False,False
834,7,4,3,0,20.0,True,True,True
835,0,0,0,1,-1.0,False,False,False
835,1,1,0,1,-1.0,False,False,False
835,2,2,0,1,-1.0,False,False,False
835,3,3,0,1,-1.0,False,False,False
835,4,4,0,0,-1.0,False,False,False
835,5,4,1,0,-1.0,False,False,False
835,6,4,2,0,-1.0,False,False,False
835,7,4,3,0,20.0,True,True,True
836,0,0,0,1,-1.0,False,False,False
836,1,1,0,1,-1.0,False,False,False
836,2,2,0,1,-1.0,False,False,False
836,3,3,0,1,-1.0,False,False,False
836,4,4,0,0,-1.0,False,False,False
836,5,4,1,0,-1.0,False,False,False
836,6,4,2,0,-1.0,False,False,False
836,7,4,3,0,20.0,True,True,True
837,0,0,0,1,-1.0,False,False,False
837,1,1,0,1,-1.0,False,False,False
837,2,2,0,1,-1.0,False,False,False
837,3,3,0,1,-1.0,False,False,False
837,4,4,0,0,-1.0,False,False,False
837,5,4,1,0,-1.0,False,False,False
837,6,4,2,0,-1.0,False,False,False
837,7,4,3,0,20.0,True,True,True
838,0,0,0,1,-1.0,False,False,False
838,1,1,0,1,-1.0,False,False,False
838,2,2,0,1,-1.0,False,False,False
838,3,3,0,1,-1.0,False,False,False
838,4,4,0,1,-1.0,False,False,False
838,5,4,0,0,-1.0,False,False,False
838,6,4,1,0,-1.0,False,False,False
838,7,4,2,0,-1.0,False,False,False
838,8,4,3,0,20.0,True,True,True
839,0,0,0,1,-1.0,False,False,False
839,1,1,0,1,-1.0,False,False,False
839,2,2,0,1,-1.0,False,False,False
839,3,3,0,1,-1.0,False,False,False
839,4,4,0,3,-1.0,False,False,False
839,5,3,0,1,-1.0,False,False,False
839,6,4,0,0,-1.0,False,False,False
839,7,4,1,0,-1.0,False,False,False
839,8,4,2,0,-1.0,False,False,False
839,9,4,3,2,-1.0,False,False,False
839,10,4,2,0,-1.0,False,False,False
839,11,4,3,3,-1.0,False,False,False
839,12,4,3,0,20.0,True,True,True
840,0,0,0,1,-1.0,False,False,False
840,1,1,0,1,-1.0,False,False,False
840,2,2,0,1,-1.0,False,False,False
840,3,3,0,1,-1.0,False,False,False
840,4,4,0,0,-1.0,False,False,False
840,5,4,1,0,-1.0,False,False,False
840,6,4,2,0,-1.0,False,False,False
840,7,4,3,0,20.0,True,True,True
841,0,0,0,1,-1.0,False,False,False
841,1,1,0,1,-1.0,False,False,False
841,2,2,0,1,-1.0,False,False,False
841,3,3,0,1,-1.0,False,False,False
841,4,4,0,0,-1.0,False,False,False
841,5,4,1,0,-1.0,False,False,False
841,6,4,2,0,-1.0,False,False,False
841,7,4,3,0,20.0,True,True,True
842,0,0,0,1,-1.0,False,False,False
842,1,1,0,1,-1.0,False,False,False
842,2,2,0,1,-1.0,False,False,False
842,3,3,0,1,-1.0,False,False,False
842,4,4,0,0,-1.0,False,False,False
842,5,4,1,0,-1.0,False,False,False
842,6,4,2,0,-1.0,False,False,False
842,7,4,3,0,20.0,True,True,True
843,0,0,0,1,-1.0,False,False,False
843,1,1,0,1,-1.0,False,False,False
843,2,2,0,1,-1.0,False,False,False
843,3,3,0,1,-1.0,False,False,False
843,4,4,0,0,-1.0,False,False,False
843,5,4,1,3,-1.0,False,False,False
843,6,4,1,0,-1.0,False,False,False
843,7,4,2,0,-1.0,False,False,False
843,8,4,3,0,20.0,True,True,True
844,0,0,0,1,-1.0,False,False,False
844,1,1,0,1,-1.0,False,False,False
844,2,2,0,1,-1.0,False,False,False
844,3,3,0,1,-1.0,False,False,False
844,4,4,0,0,-1.0,False,False,False
844,5,4,1,0,-1.0,False,False,False
844,6,4,2,0,-1.0,False,False,False
844,7,4,3,0,20.0,True,True,True
845,0,0,0,1,-1.0,False,False,False
845,1,1,0,1,-1.0,False,False,False
845,2,2,0,1,-1.0,False,False,False
845,3,3,0,1,-1.0,False,False,False
845,4,4,0,0,-1.0,False,False,False
845,5,4,1,0,-1.0,False,False,False
845,6,4,2,0,-1.0,False,False,False
845,7,4,3,0,20.0,True,True,True
846,0,0,0,1,-1.0,False,False,False
846,1,1,0,1,-1.0,False,False,False
846,2,2,0,1,-1.0,False,False,False
846,3,3,0,1,-1.0,False,False,False
846,4,4,0,0,-1.0,False,False,False
846,5,4,1,0,-1.0,False,False,False
846,6,4,2,0,-1.0,False,False,False
846,7,4,3,0,20.0,True,True,True
847,0,0,0,1,-1.0,False,False,False
847,1,1,0,1,-1.0,False,False,False
847,2,2,0,3,-1.0,False,False,False
847,3,1,0,1,-1.0,False,False,False
847,4,2,0,1,-1.0,False,False,False
847,5,3,0,1,-1.0,False,False,False
847,6,4,0,0,-1.0,False,False,False
847,7,4,1,0,-1.0,False,False,False
847,8,4,2,0,-1.0,False,False,False
847,9,4,3,0,20.0,True,True,True
848,0,0,0,1,-1.0,False,False,False
848,1,1,0,1,-1.0,False,False,False
848,2,2,0,1,-1.0,False,False,False
848,3,3,0,1,-1.0,False,False,False
848,4,4,0,0,-1.0,False,False,False
848,5,4,1,0,-1.0,False,False,False
848,6,4,2,0,-1.0,False,False,False
848,7,4,3,0,20.0,True,True,True
849,0,0,0,1,-1.0,False,False,False
849,1,1,0,1,-1.0,False,False,False
849,2,2,0,1,-1.0,False,False,False
849,3,3,0,1,-1.0,False,False,False
849,4,4,0,0,-1.0,False,False,False
849,5,4,1,0,-1.0,False,False,False
849,6,4,2,0,-1.0,False,False,False
849,7,4,3,0,20.0,True,True,True
850,0,0,0,1,-1.0,False,False,False
850,1,1,0,1,-1.0,False,False,False
850,2,2,0,1,-1.0,False,False,False
850,3,3,0,1,-1.0,False,False,False
850,4,4,0,0,-1.0,False,False,False
850,5,4,1,0,-1.0,False,False,False
850,6,4,2,0,-1.0,False,False,False
850,7,4,3,2,-1.0,False,False,False
850,8,4,2,0,-1.0,False,False,False
850,9,4,3,0,20.0,True,True,True
851,0,0,0,1,-1.0,False,False,False
851,1,1,0,0,-1.0,False,False,False
851,2,1,0,1,-1.0,False,False,False
851,3,2,0,1,-1.0,False,False,False
851,4,3,0,1,-1.0,False,False,False
851,5,4,0,0,-1.0,False,False,False
851,6,4,1,0,-1.0,False,False,False
851,7,4,2,0,-1.0,False,False,False
851,8,4,3,0,20.0,True,True,True
852,0,0,0,1,-1.0,False,False,False
852,1,1,0,1,-1.0,False,False,False
852,2,2,0,1,-1.0,False,False,False
852,3,3,0,1,-1.0,False,False,False
852,4,4,0,2,-1.0,False,False,False
852,5,4,0,0,-1.0,False,False,False
852,6,4,1,0,-1.0,False,False,False
852,7,4,2,0,-1.0,False,False,False
852,8,4,3,0,20.0,True,True,True
853,0,0,0,1,-1.0,False,False,False
853,1,1,0,1,-1.0,False,False,False
853,2,2,0,1,-1.0,False,False,False
853,3,3,0,1,-1.0,False,False,False
853,4,4,0,0,-1.0,False,False,False
853,5,4,1,0,-1.0,False,False,False
853,6,4,2,0,-1.0,False,False,False
853,7,4,3,0,20.0,True,True,True
854,0,0,0,1,-1.0,False,False,False
854,1,1,0,1,-1.0,False,False,False
854,2,2,0,1,-1.0,False,False,False
854,3,3,0,1,-1.0,False,False,False
854,4,4,0,0,-1.0,False,False,False
854,5,4,1,0,-1.0,False,False,False
854,6,4,2,3,-1.0,False,False,False
854,7,3,2,1,-1.0,False,False,False
854,8,4,2,0,-1.0,False,False,False
854,9,4,3,0,20.0,True,True,True
855,0,0,0,1,-1.0,False,False,False
855,1,1,0,1,-1.0,False,False,False
855,2,2,0,1,-1.0,False,False,False
855,3,3,0,1,-1.0,False,False,False
855,4,4,0,0,-1.0,False,False,False
855,5,4,1,0,-1.0,False,False,False
855,6,4,2,0,-1.0,False,False,False
855,7,4,3,0,20.0,True,True,True
856,0,0,0,2,-1.0,False,False,False
856,1,0,0,1,-1.0,False,False,False
856,2,1,0,1,-1.0,False,False,False
856,3,2,0,1,-1.0,False,False,False
856,4,3,0,1,-1.0,False,False,False
856,5,4,0,0,-1.0,False,False,False
856,6,4,1,0,-1.0,False,False,False
856,7,4,2,0,-1.0,False,False,False
856,8,4,3,0,20.0,True,True,True
857,0,0,0,1,-1.0,False,False,False
857,1,1,0,1,-1.0,False,False,False
857,2,2,0,1,-1.0,False,False,False
857,3,3,0,1,-1.0,False,False,False
857,4,4,0,0,-1.0,False,False,False
857,5,4,1,0,-1.0,False,False,False
857,6,4,2,0,-1.0,False,False,False
857,7,4,3,0,20.0,True,True,True
858,0,0,0,1,-1.0,False,False,False
858,1,1,0,1,-1.0,False,False,False
858,2,2,0,1,-1.0,False,False,False
858,3,3,0,1,-1.0,False,False,False
858,4,4,0,0,-1.0,False,False,False
858,5,4,1,0,-1.0,False,False,False
858,6,4,2,0,-1.0,False,False,False
858,7,4,3,0,20.0,True,True,True
859,0,0,0,1,-1.0,False,False,False
859,1,1,0,1,-1.0,False,False,False
859,2,2,0,1,-1.0,False,False,False
859,3,3,0,1,-1.0,False,False,False
859,4,4,0,0,-1.0,False,False,False
859,5,4,1,0,-1.0,False,False,False
859,6,4,2,0,-1.0,False,False,False
859,7,4,3,0,20.0,True,True,True
860,0,0,0,1,-1.0,False,False,False
860,1,1,0,1,-1.0,False,False,False
860,2,2,0,1,-1.0,False,False,False
860,3,3,0,1,-1.0,False,False,False
860,4,4,0,0,-1.0,False,False,False
860,5,4,1,0,-1.0,False,False,False
860,6,4,2,0,-1.0,False,False,False
860,7,4,3,0,20.0,True,True,True
861,0,0,0,1,-1.0,False,False,False
861,1,1,0,1,-1.0,False,False,False
861,2,2,0,1,-1.0,False,False,False
861,3,3,0,1,-1.0,False,False,False
861,4,4,0,0,-1.0,False,False,False
861,5,4,1,0,-1.0,False,False,False
861,6,4,2,0,-1.0,False,False,False
861,7,4,3,0,20.0,True,True,True
862,0,0,0,1,-1.0,False,False,False
862,1,1,0,1,-1.0,False,False,False
862,2,2,0,1,-1.0,False,False,False
862,3,3,0,1,-1.0,False,False,False
862,4,4,0,0,-1.0,False,False,False
862,5,4,1,0,-1.0,False,False,False
862,6,4,2,0,-1.0,False,False,False
862,7,4,3,0,20.0,True,True,True
863,0,0,0,1,-1.0,False,False,False
863,1,1,0,1,-1.0,False,False,False
863,2,2,0,1,-1.0,False,False,False
863,3,3,0,1,-1.0,False,False,False
863,4,4,0,0,-1.0,False,False,False
863,5,4,1,1,-1.0,False,False,False
863,6,4,1,0,-1.0,False,False,False
863,7,4,2,0,-1.0,False,False,False
863,8,4,3,0,20.0,True,True,True
864,0,0,0,1,-1.0,False,False,False
864,1,1,0,1,-1.0,False,False,False
864,2,2,0,1,-1.0,False,False,False
864,3,3,0,1,-1.0,False,False,False
864,4,4,0,0,-1.0,False,False,False
864,5,4,1,0,-1.0,False,False,False
864,6,4,2,0,-1.0,False,False,False
864,7,4,3,0,20.0,True,True,True
865,0,0,0,1,-1.0,False,False,False
865,1,1,0,1,-1.0,False,False,False
865,2,2,0,1,-1.0,False,False,False
865,3,3,0,1,-1.0,False,False,False
865,4,4,0,0,-1.0,False,False,False
865,5,4,1,0,-1.0,False,False,False
865,6,4,2,0,-1.0,False,False,False
865,7,4,3,0,20.0,True,True,True
866,0,0,0,1,-1.0,False,False,False
866,1,1,0,1,-1.0,False,False,False
866,2,2,0,1,-1.0,False,False,False
866,3,3,0,1,-1.0,False,False,False
866,4,4,0,0,-1.0,False,False,False
866,5,4,1,0,-1.0,False,False,False
866,6,4,2,0,-1.0,False,False,False
866,7,4,3,0,20.0,True,True,True
867,0,0,0,1,-1.0,False,False,False
867,1,1,0,2,-1.0,False,False,False
867,2,1,0,1,-1.0,False,False,False
867,3,2,0,0,-1.0,False,False,False
867,4,2,1,2,-1.0,False,False,False
867,5,2,0,1,-1.0,False,False,False
867,6,3,0,1,-1.0,False,False,False
867,7,4,0,2,-1.0,False,False,False
867,8,4,0,0,-1.0,False,False,False
867,9,4,1,0,-1.0,False,False,False
867,10,4,2,0,-1.0,False,False,False
867,11,4,3,0,20.0,True,True,True
868,0,0,0,1,-1.0,False,False,False
868,1,1,0,1,-1.0,False,False,False
868,2,2,0,1,-1.0,False,False,False
868,3,3,0,1,-1.0,False,False,False
868,4,4,0,0,-1.0,False,False,False
868,5,4,1,0,-1.0,False,False,False
868,6,4,2,0,-1.0,False,False,False
868,7,4,3,0,20.0,True,True,True
869,0,0,0,1,-1.0,False,False,False
869,1,1,0,1,-1.0,False,False,False
869,2,2,0,1,-1.0,False,False,False
869,3,3,0,1,-1.0,False,False,False
869,4,4,0,0,-1.0,False,False,False
869,5,4,1,0,-1.0,False,False,False
869,6,4,2,0,-1.0,False,False,False
869,7,4,3,0,20.0,True,True,True
870,0,0,0,1,-1.0,False,False,False
870,1,1,0,1,-1.0,False,False,False
870,2,2,0,1,-1.0,False,False,False
870,3,3,0,1,-1.0,False,False,False
870,4,4,0,0,-1.0,False,False,False
870,5,4,1,0,-1.0,False,False,False
870,6,4,2,0,-1.0,False,False,False
870,7,4,3,0,20.0,True,True,True
871,0,0,0,1,-1.0,False,False,False
871,1,1,0,1,-1.0,False,False,False
871,2,2,0,1,-1.0,False,False,False
871,3,3,0,1,-1.0,False,False,False
871,4,4,0,0,-1.0,False,False,False
871,5,4,1,2,-1.0,False,False,False
871,6,4,0,0,-1.0,False,False,False
871,7,4,1,0,-1.0,False,False,False
871,8,4,2,0,-1.0,False,False,False
871,9,4,3,0,20.0,True,True,True
872,0,0,0,1,-1.0,False,False,False
872,1,1,0,1,-1.0,False,False,False
872,2,2,0,1,-1.0,False,False,False
872,3,3,0,1,-1.0,False,False,False
872,4,4,0,0,-1.0,False,False,False
872,5,4,1,0,-1.0,False,False,False
872,6,4,2,0,-1.0,False,False,False
872,7,4,3,0,20.0,True,True,True
873,0,0,0,1,-1.0,False,False,False
873,1,1,0,1,-1.0,False,False,False
873,2,2,0,1,-1.0,False,False,False
873,3,3,0,1,-1.0,False,False,False
873,4,4,0,0,-1.0,False,False,False
873,5,4,1,0,-1.0,False,False,False
873,6,4,2,0,-1.0,False,False,False
873,7,4,3,0,20.0,True,True,True
874,0,0,0,1,-1.0,False,False,False
874,1,1,0,1,-1.0,False,False,False
874,2,2,0,1,-1.0,False,False,False
874,3,3,0,1,-1.0,False,False,False
874,4,4,0,0,-1.0,False,False,False
874,5,4,1,0,-1.0,False,False,False
874,6,4,2,0,-1.0,False,False,False
874,7,4,3,0,20.0,True,True,True
875,0,0,0,1,-1.0,False,False,False
875,1,1,0,1,-1.0,False,False,False
875,2,2,0,1,-1.0,False,False,False
875,3,3,0,1,-1.0,False,False,False
875,4,4,0,0,-1.0,False,False,False
875,5,4,1,2,-1.0,False,False,False
875,6,4,0,0,-1.0,False,False,False
875,7,4,1,0,-1.0,False,False,False
875,8,4,2,0,-1.0,False,False,False
875,9,4,3,0,20.0,True,True,True
876,0,0,0,1,-1.0,False,False,False
876,1,1,0,1,-1.0,False,False,False
876,2,2,0,1,-1.0,False,False,False
876,3,3,0,1,-1.0,False,False,False
876,4,4,0,0,-1.0,False,False,False
876,5,4,1,0,-1.0,False,False,False
876,6,4,2,0,-1.0,False,False,False
876,7,4,3,0,20.0,True,True,True
877,0,0,0,1,-1.0,False,False,False
877,1,1,0,1,-1.0,False,False,False
877,2,2,0,1,-1.0,False,False,False
877,3,3,0,1,-1.0,False,False,False
877,4,4,0,0,-1.0,False,False,False
877,5,4,1,0,-1.0,False,False,False
877,6,4,2,0,-1.0,False,False,False
877,7,4,3,0,20.0,True,True,True
878,0,0,0,1,-1.0,False,False,False
878,1,1,0,1,-1.0,False,False,False
878,2,2,0,1,-1.0,False,False,False
878,3,3,0,1,-1.0,False,False,False
878,4,4,0,0,-1.0,False,False,False
878,5,4,1,0,-1.0,False,False,False
878,6,4,2,0,-1.0,False,False,False
878,7,4,3,0,20.0,True,True,True
879,0,0,0,1,-1.0,False,False,False
879,1,1,0,1,-1.0,False,False,False
879,2,2,0,1,-1.0,False,False,False
879,3,3,0,1,-1.0,False,False,False
879,4,4,0,0,-1.0,False,False,False
879,5,4,1,0,-1.0,False,False,False
879,6,4,2,0,-1.0,False,False,False
879,7,4,3,0,20.0,True,True,True
880,0,0,0,1,-1.0,False,False,False
880,1,1,0,1,-1.0,False,False,False
880,2,2,0,1,-1.0,False,False,False
880,3,3,0,1,-1.0,False,False,False
880,4,4,0,0,-1.0,False,False,False
880,5,4,1,0,-1.0,False,False,False
880,6,4,2,0,-1.0,False,False,False
880,7,4,3,0,20.0,True,True,True
881,0,0,0,1,-1.0,False,False,False
881,1,1,0,1,-1.0,False,False,False
881,2,2,0,1,-1.0,False,False,False
881,3,3,0,1,-1.0,False,False,False
881,4,4,0,0,-1.0,False,False,False
881,5,4,1,0,-1.0,False,False,False
881,6,4,2,0,-1.0,False,False,False
881,7,4,3,0,20.0,True,True,True
882,0,0,0,1,-1.0,False,False,False
882,1,1,0,1,-1.0,False,False,False
882,2,2,0,1,-1.0,False,False,False
882,3,3,0,1,-1.0,False,False,False
882,4,4,0,0,-1.0,False,False,False
882,5,4,1,0,-1.0,False,False,False
882,6,4,2,0,-1.0,False,False,False
882,7,4,3,0,20.0,True,True,True
883,0,0,0,0,-1.0,False,False,False
883,1,0,1,2,-1.0,False,False,False
883,2,0,0,1,-1.0,False,False,False
883,3,1,0,1,-1.0,False,False,False
883,4,2,0,1,-1.0,False,False,False
883,5,3,0,1,-1.0,False,False,False
883,6,4,0,0,-1.0,False,False,False
883,7,4,1,0,-1.0,False,False,False
883,8,4,2,0,-1.0,False,False,False
883,9,4,3,0,20.0,True,True,True
884,0,0,0,1,-1.0,False,False,False
884,1,1,0,0,-1.0,False,False,False
884,2,1,0,1,-1.0,False,False,False
884,3,2,0,1,-1.0,False,False,False
884,4,3,0,1,-1.0,False,False,False
884,5,4,0,0,-1.0,False,False,False
884,6,4,1,0,-1.0,False,False,False
884,7,4,2,3,-1.0,False,False,False
884,8,3,2,1,-1.0,False,False,False
884,9,4,2,0,-1.0,False,False,False
884,10,4,3,0,20.0,True,True,True
885,0,0,0,1,-1.0,False,False,False
885,1,1,0,1,-1.0,False,False,False
885,2,2,0,1,-1.0,False,False,False
885,3,3,0,1,-1.0,False,False,False
885,4,4,0,0,-1.0,False,False,False
